timestamp,activeOrders, sells,buys, digest
Thu Feb 19 02:11:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:14:27 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:17:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:20:29 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:23:30 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:26:31 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:29:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:32:33 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:35:34 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:38:35 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:41:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:44:37 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:47:38 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:50:39 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:53:40 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:56:41 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 02:59:42 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:02:43 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:05:44 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:08:45 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:11:46 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:14:47 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:17:48 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:20:49 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:23:50 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:26:51 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:29:52 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:32:53 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:35:54 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:38:55 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:41:56 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:44:57 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:47:58 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:50:59 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:54:00 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 03:57:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:00:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:03:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:06:04 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:09:05 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:12:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:15:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:18:08 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:21:09 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:24:10 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:27:11 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:30:12 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:33:13 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:36:14 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:39:15 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:42:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:45:17 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:48:18 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:51:19 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:54:20 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 04:57:21 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:00:22 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:03:23 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:06:24 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:09:25 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:12:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:15:27 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:18:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:21:29 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:24:30 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:27:31 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:30:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:33:33 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:36:34 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:39:35 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:42:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:45:37 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:48:38 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:51:39 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:54:40 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 05:57:41 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:00:42 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:03:43 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:06:44 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:09:45 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:12:46 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:15:47 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:18:48 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:21:49 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:24:50 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:27:51 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:30:52 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:33:53 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:36:54 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:39:55 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:42:56 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:45:57 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:48:58 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:51:59 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:55:00 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 06:58:01 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:01:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:04:03 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:07:04 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:10:05 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:13:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:16:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:19:08 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:22:09 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:25:10 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:28:11 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:31:12 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:34:13 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:37:14 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:40:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:43:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:46:17 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:49:18 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:52:19 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 07:58:21 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:01:22 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:04:23 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:07:24 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:10:25 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:13:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:16:27 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:19:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:22:29 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:25:30 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:28:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:31:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:34:33 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:37:34 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:40:35 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:43:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:46:37 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:49:38 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:52:39 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:55:40 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 08:58:41 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:01:42 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:04:45 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:07:44 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:10:45 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:13:46 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:16:46 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:19:48 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:22:49 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:25:50 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:28:51 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:31:52 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:34:53 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:37:54 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:40:55 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:43:56 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:46:57 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:49:58 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:52:59 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:56:00 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 09:59:01 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:02:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:05:03 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:08:04 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:11:05 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:14:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:17:07 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:20:08 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:23:09 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:26:10 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:29:11 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:35:13 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:38:14 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:41:15 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:44:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:47:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:50:18 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:53:19 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:56:20 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 10:59:21 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:02:22 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:05:23 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:08:24 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:11:25 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:14:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:17:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:20:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:23:29 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:26:30 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:29:31 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:32:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:35:33 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:38:34 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:41:35 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:44:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:47:37 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:50:38 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:53:39 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:56:40 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 11:59:41 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:02:42 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:05:43 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:08:44 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:11:45 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:14:46 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:17:47 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:20:48 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:23:51 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:26:50 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:29:51 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:32:55 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:36:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:38:54 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:41:58 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:44:59 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:47:57 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:50:58 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:54:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 12:57:08 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:00:03 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:03:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:06:03 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:09:04 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:12:05 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:15:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:18:07 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:21:08 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:24:09 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:27:10 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:30:11 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:33:12 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:36:13 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:39:14 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:42:15 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:45:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:48:17 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:51:18 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:54:19 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 13:57:20 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:00:20 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:03:22 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:06:23 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:09:24 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:12:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:15:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:18:27 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:21:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:24:29 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:27:30 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:30:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:33:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:36:33 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:39:34 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:42:35 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:45:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:48:37 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:51:38 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:54:39 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 14:57:40 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:00:41 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:03:42 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:06:43 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:09:44 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:12:45 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:15:46 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:18:47 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:21:48 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:24:49 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:27:50 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:30:51 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:33:52 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:36:53 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:39:53 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:42:54 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:45:56 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:48:57 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:51:58 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:54:59 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 15:58:00 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:01:01 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:04:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:07:03 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:10:04 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:13:05 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:16:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:19:07 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:22:08 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:25:09 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:28:10 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:31:11 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:34:12 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:37:13 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:40:14 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:43:15 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:46:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:49:19 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:52:18 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:55:19 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 16:58:21 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:01:21 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:04:22 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:07:23 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:10:24 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:13:25 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:16:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:19:27 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:22:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:25:29 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:28:30 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:31:31 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:34:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:37:33 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:40:34 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:43:35 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:46:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:49:37 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:52:38 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:55:39 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 17:58:40 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:01:41 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:04:42 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:07:43 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:10:44 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:13:45 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:16:46 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:19:47 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:22:48 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:25:49 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:28:50 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:31:51 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:34:52 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:37:53 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:40:54 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:43:55 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:46:56 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:49:57 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:52:58 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:55:59 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 18:59:00 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:02:00 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:05:02 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:08:03 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:11:13 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:14:05 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:17:06 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:20:07 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:23:08 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:26:09 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:29:10 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:32:11 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:35:12 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:38:13 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:41:14 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:44:15 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:47:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:50:16 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:53:18 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:56:19 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 19:59:20 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:02:21 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:05:22 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:08:22 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:11:24 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:14:25 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:17:25 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:20:26 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:23:27 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:26:28 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:29:30 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:32:31 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:35:32 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:38:33 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:41:34 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:44:35 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:47:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:50:36 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:53:38 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:56:39 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 20:59:40 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 21:02:41 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 21:05:42 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 21:08:43 UTC 2015 , 0 , 0 , 0 , 
Thu Feb 19 21:11:44 UTC 2015 , 0 , 0 , 0 , 
