timestamp,source,crypto,price,currency,sellprice,buyprice,otherfeeds

Fri Feb 20 04:53:47 UTC 2015,coinbase,btc,244.87,USD,0.0041022,0.00406544,{ feed : coinbase - price : 244.87}  { feed : bitcoinaverage - price : 243.93}  { feed : blockchain - price : 246.0}  { feed : btce - price : 238.408}  

Fri Feb 20 04:55:49 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.01}  { feed : blockchain - price : 245.95}  { feed : btce - price : 238.291}  

Fri Feb 20 04:56:50 UTC 2015,coinbase,btc,244.86,USD,0.00410236,0.00406561,{ feed : coinbase - price : 244.86}  { feed : bitcoinaverage - price : 244.03}  { feed : blockchain - price : 245.95}  { feed : btce - price : 239.31}  

Fri Feb 20 04:57:51 UTC 2015,coinbase,btc,245.26,USD,0.00409567,0.00405898,{ feed : coinbase - price : 245.26}  { feed : bitcoinaverage - price : 243.96}  { feed : blockchain - price : 246.0}  { feed : btce - price : 238.285}  

Fri Feb 20 05:18:11 UTC 2015,coinbase,btc,244.49,USD,0.00410857,0.00407176,{ feed : coinbase - price : 244.49}  { feed : bitcoinaverage - price : 243.74}  { feed : blockchain - price : 243.77}  { feed : btce - price : 238.0}  

Fri Feb 20 05:19:12 UTC 2015,coinbase,btc,244.82,USD,0.00410303,0.00406627,{ feed : coinbase - price : 244.82}  { feed : bitcoinaverage - price : 243.72}  { feed : blockchain - price : 244.98}  { feed : btce - price : 238.0}  

Fri Feb 20 05:20:13 UTC 2015,coinbase,btc,244.1,USD,0.00411514,0.00407827,{ feed : coinbase - price : 244.1}  { feed : bitcoinaverage - price : 243.92}  { feed : blockchain - price : 243.77}  { feed : btce - price : 238.187}  

Fri Feb 20 05:25:19 UTC 2015,coinbase,btc,245.05,USD,0.00409918,0.00406246,{ feed : coinbase - price : 245.05}  { feed : bitcoinaverage - price : 243.85}  { feed : blockchain - price : 243.97}  { feed : btce - price : 238.662}  

Fri Feb 20 05:27:20 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.59}  { feed : blockchain - price : 244.75}  { feed : btce - price : 238.613}  

Fri Feb 20 05:28:21 UTC 2015,coinbase,btc,244.73,USD,0.00410454,0.00406777,{ feed : coinbase - price : 244.73}  { feed : bitcoinaverage - price : 244.68}  { feed : blockchain - price : 243.97}  { feed : btce - price : 240.0}  

Fri Feb 20 05:29:23 UTC 2015,coinbase,btc,245.26,USD,0.00409567,0.00405898,{ feed : coinbase - price : 245.26}  { feed : bitcoinaverage - price : 244.8}  { feed : blockchain - price : 245.68}  { feed : btce - price : 239.108}  

Fri Feb 20 05:35:27 UTC 2015,coinbase,btc,244.91,USD,0.00410153,0.00406478,{ feed : coinbase - price : 244.91}  { feed : bitcoinaverage - price : 244.49}  { feed : blockchain - price : 245.69}  { feed : btce - price : 238.811}  

Fri Feb 20 05:36:29 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.36}  { feed : blockchain - price : 245.69}  { feed : btce - price : 238.811}  

Fri Feb 20 05:41:36 UTC 2015,coinbase,btc,244.8,USD,0.00410337,0.00406661,{ feed : coinbase - price : 244.8}  { feed : bitcoinaverage - price : 244.46}  { feed : blockchain - price : 245.68}  { feed : btce - price : 239.899}  

Fri Feb 20 05:42:35 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.39}  { feed : blockchain - price : 245.68}  { feed : btce - price : 238.811}  

Fri Feb 20 05:48:56 UTC 2015,blockchain,btc,245.8,USD,0.00408668,0.00405006,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.6}  { feed : blockchain - price : 245.8}  { feed : btce - price : 239.477}  

Fri Feb 20 05:49:36 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.6}  { feed : blockchain - price : 245.8}  { feed : btce - price : 239.477}  

Fri Feb 20 05:55:50 UTC 2015,coinbase,btc,245.82,USD,0.00408634,0.00404973,{ feed : coinbase - price : 245.82}  { feed : bitcoinaverage - price : 245.26}  { feed : blockchain - price : 246.36}  { feed : btce - price : 238.61}  

Fri Feb 20 05:56:50 UTC 2015,coinbase,btc,246.2,USD,0.00408004,0.00404348,{ feed : coinbase - price : 246.2}  { feed : bitcoinaverage - price : 245.13}  { feed : blockchain - price : 246.36}  { feed : btce - price : 239.027}  

Fri Feb 20 05:58:51 UTC 2015,coinbase,btc,245.5,USD,0.00409167,0.00405501,{ feed : coinbase - price : 245.5}  { feed : bitcoinaverage - price : 245.16}  { feed : blockchain - price : 246.5}  { feed : btce - price : 239.259}  

Fri Feb 20 05:59:52 UTC 2015,coinbase,btc,245.87,USD,0.00408551,0.00404891,{ feed : coinbase - price : 245.87}  { feed : bitcoinaverage - price : 245.25}  { feed : blockchain - price : 246.5}  { feed : btce - price : 239.743}  

Fri Feb 20 06:01:52 UTC 2015,coinbase,btc,244.57,USD,0.00410723,0.00407043,{ feed : coinbase - price : 244.57}  { feed : bitcoinaverage - price : 245.09}  { feed : blockchain - price : 246.5}  { feed : btce - price : 239.557}  

Fri Feb 20 06:06:59 UTC 2015,coinbase,btc,245.17,USD,0.00409718,0.00406047,{ feed : coinbase - price : 245.17}  { feed : bitcoinaverage - price : 242.37}  { feed : blockchain - price : 244.25}  { feed : btce - price : 236.985}  

Fri Feb 20 06:08:00 UTC 2015,coinbase,btc,244.71,USD,0.00410488,0.0040681,{ feed : coinbase - price : 244.71}  { feed : bitcoinaverage - price : 242.29}  { feed : blockchain - price : 244.25}  { feed : btce - price : 237.361}  

Fri Feb 20 06:09:03 UTC 2015,coinbase,btc,244.3,USD,0.00411177,0.00407493,{ feed : coinbase - price : 244.3}  { feed : bitcoinaverage - price : 243.31}  { feed : blockchain - price : 244.25}  { feed : btce - price : 237.165}  

Fri Feb 20 06:10:02 UTC 2015,coinbase,btc,244.91,USD,0.00410153,0.00406478,{ feed : coinbase - price : 244.91}  { feed : bitcoinaverage - price : 243.22}  { feed : blockchain - price : 244.25}  { feed : btce - price : 236.777}  

Fri Feb 20 06:13:06 UTC 2015,coinbase,btc,244.05,USD,0.00411598,0.0040791,{ feed : coinbase - price : 244.05}  { feed : bitcoinaverage - price : 242.68}  { feed : blockchain - price : 243.45}  { feed : btce - price : 235.0}  

Fri Feb 20 06:14:08 UTC 2015,coinbase,btc,244.84,USD,0.0041027,0.00406594,{ feed : coinbase - price : 244.84}  { feed : bitcoinaverage - price : 242.64}  { feed : blockchain - price : 243.45}  { feed : btce - price : 233.569}  

Fri Feb 20 06:16:12 UTC 2015,coinbase,btc,243.56,USD,0.00412426,0.00408731,{ feed : coinbase - price : 243.56}  { feed : bitcoinaverage - price : 242.31}  { feed : blockchain - price : 243.45}  { feed : btce - price : 234.9}  

Fri Feb 20 06:17:11 UTC 2015,coinbase,btc,244.42,USD,0.00410975,0.00407293,{ feed : coinbase - price : 244.42}  { feed : bitcoinaverage - price : 242.27}  { feed : blockchain - price : 243.26}  { feed : btce - price : 236.342}  

Fri Feb 20 06:18:13 UTC 2015,coinbase,btc,243.38,USD,0.00412731,0.00409033,{ feed : coinbase - price : 243.38}  { feed : bitcoinaverage - price : 242.14}  { feed : blockchain - price : 243.26}  { feed : btce - price : 236.03}  

Fri Feb 20 06:19:11 UTC 2015,coinbase,btc,243.76,USD,0.00412088,0.00408396,{ feed : coinbase - price : 243.76}  { feed : bitcoinaverage - price : 242.41}  { feed : blockchain - price : 243.26}  { feed : btce - price : 236.809}  

Fri Feb 20 06:20:14 UTC 2015,coinbase,btc,244.37,USD,0.00411059,0.00407376,{ feed : coinbase - price : 244.37}  { feed : bitcoinaverage - price : 242.54}  { feed : blockchain - price : 243.26}  { feed : btce - price : 236.846}  

Fri Feb 20 06:25:37 UTC 2015,blockchain,btc,245.4,USD,0.00409334,0.00405666,{ feed : coinbase - price : 244.57}  { feed : bitcoinaverage - price : 243.06}  { feed : blockchain - price : 245.4}  { feed : btce - price : 236.96}  

Fri Feb 20 06:26:12 UTC 2015,coinbase,btc,244.57,USD,0.00410723,0.00407043,{ feed : coinbase - price : 244.57}  { feed : bitcoinaverage - price : 243.06}  { feed : blockchain - price : 245.4}  { feed : btce - price : 236.96}  

Fri Feb 20 06:29:27 UTC 2015,coinbase,btc,244.15,USD,0.00411429,0.00407743,{ feed : coinbase - price : 244.15}  { feed : bitcoinaverage - price : 243.09}  { feed : blockchain - price : 245.63}  { feed : btce - price : 236.449}  

Fri Feb 20 06:31:24 UTC 2015,coinbase,btc,244.56,USD,0.0041074,0.0040706,{ feed : coinbase - price : 244.56}  { feed : bitcoinaverage - price : 243.04}  { feed : blockchain - price : 245.63}  { feed : btce - price : 235.902}  

Fri Feb 20 06:39:35 UTC 2015,coinbase,btc,244.09,USD,0.00411531,0.00407843,{ feed : coinbase - price : 244.09}  { feed : bitcoinaverage - price : 242.78}  { feed : blockchain - price : 245.56}  { feed : btce - price : 236.997}  

Fri Feb 20 06:44:37 UTC 2015,coinbase,btc,244.57,USD,0.00410723,0.00407043,{ feed : coinbase - price : 244.57}  { feed : bitcoinaverage - price : 243.11}  { feed : blockchain - price : 244.3}  { feed : btce - price : 235.749}  

Fri Feb 20 06:50:42 UTC 2015,coinbase,btc,244.95,USD,0.00410086,0.00406412,{ feed : coinbase - price : 244.95}  { feed : bitcoinaverage - price : 242.65}  { feed : blockchain - price : 243.97}  { feed : btce - price : 236.328}  

Fri Feb 20 06:51:43 UTC 2015,coinbase,btc,244.53,USD,0.0041079,0.0040711,{ feed : coinbase - price : 244.53}  { feed : bitcoinaverage - price : 242.93}  { feed : blockchain - price : 243.97}  { feed : btce - price : 236.418}  

Fri Feb 20 06:52:45 UTC 2015,coinbase,btc,245.31,USD,0.00409484,0.00405815,{ feed : coinbase - price : 245.31}  { feed : bitcoinaverage - price : 242.89}  { feed : blockchain - price : 244.34}  { feed : btce - price : 236.418}  

Fri Feb 20 07:15:12 UTC 2015,coinbase,btc,245.0,USD,0.00410002,0.00406329,{ feed : coinbase - price : 245.0}  { feed : bitcoinaverage - price : 244.15}  { feed : blockchain - price : 245.01}  { feed : btce - price : 237.154}  

Fri Feb 20 07:16:17 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.28}  { feed : blockchain - price : 245.01}  { feed : btce - price : 236.992}  

Fri Feb 20 07:24:32 UTC 2015,bitcoinaverage,btc,243.9,USD,0.00411851,0.00408161,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 243.9}  { feed : blockchain - price : 245.35}  { feed : btce - price : 237.148}  

Fri Feb 20 07:25:13 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.19}  { feed : blockchain - price : 245.35}  { feed : btce - price : 237.148}  

Fri Feb 20 07:26:17 UTC 2015,coinbase,btc,245.0,USD,0.00410002,0.00406329,{ feed : coinbase - price : 245.0}  { feed : bitcoinaverage - price : 244.32}  { feed : blockchain - price : 245.35}  { feed : btce - price : 237.382}  

Fri Feb 20 07:27:18 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.23}  { feed : blockchain - price : 245.35}  { feed : btce - price : 237.382}  

Fri Feb 20 07:28:20 UTC 2015,coinbase,btc,245.0,USD,0.00410002,0.00406329,{ feed : coinbase - price : 245.0}  { feed : bitcoinaverage - price : 244.13}  { feed : blockchain - price : 245.35}  { feed : btce - price : 237.688}  

Fri Feb 20 07:30:21 UTC 2015,coinbase,btc,245.37,USD,0.00409384,0.00405716,{ feed : coinbase - price : 245.37}  { feed : bitcoinaverage - price : 244.4}  { feed : blockchain - price : 246.97}  { feed : btce - price : 237.407}  

Fri Feb 20 07:37:28 UTC 2015,coinbase,btc,245.98,USD,0.00408369,0.0040471,{ feed : coinbase - price : 245.98}  { feed : bitcoinaverage - price : 244.53}  { feed : blockchain - price : 247.0}  { feed : btce - price : 236.573}  

Fri Feb 20 07:51:45 UTC 2015,coinbase,btc,245.54,USD,0.004091,0.00405435,{ feed : coinbase - price : 245.54}  { feed : bitcoinaverage - price : 244.62}  { feed : blockchain - price : 247.99}  { feed : btce - price : 238.698}  

Fri Feb 20 07:53:46 UTC 2015,coinbase,btc,244.73,USD,0.00410454,0.00406777,{ feed : coinbase - price : 244.73}  { feed : bitcoinaverage - price : 244.75}  { feed : blockchain - price : 247.01}  { feed : btce - price : 238.265}  

Fri Feb 20 07:56:48 UTC 2015,coinbase,btc,245.09,USD,0.00409851,0.00406179,{ feed : coinbase - price : 245.09}  { feed : bitcoinaverage - price : 244.14}  { feed : blockchain - price : 247.01}  { feed : btce - price : 238.204}  

Fri Feb 20 07:58:51 UTC 2015,coinbase,btc,244.71,USD,0.00410488,0.0040681,{ feed : coinbase - price : 244.71}  { feed : bitcoinaverage - price : 243.83}  { feed : blockchain - price : 245.28}  { feed : btce - price : 238.348}  

Fri Feb 20 08:00:08 UTC 2015,bitcoinaverage,btc,243.96,USD,0.0041175,0.00408061,{ feed : coinbase - price : 244.77}  { feed : bitcoinaverage - price : 243.96}  { feed : blockchain - price : 245.28}  { feed : btce - price : 237.799}  

Fri Feb 20 08:00:45 UTC 2015,coinbase,btc,244.77,USD,0.00410387,0.0040671,{ feed : coinbase - price : 244.77}  { feed : bitcoinaverage - price : 243.96}  { feed : blockchain - price : 245.28}  { feed : btce - price : 237.799}  

Fri Feb 20 08:06:58 UTC 2015,coinbase,btc,245.25,USD,0.00409584,0.00405914,{ feed : coinbase - price : 245.25}  { feed : bitcoinaverage - price : 243.57}  { feed : blockchain - price : 245.0}  { feed : btce - price : 237.383}  

Fri Feb 20 08:09:00 UTC 2015,coinbase,btc,244.76,USD,0.00410404,0.00406727,{ feed : coinbase - price : 244.76}  { feed : bitcoinaverage - price : 243.98}  { feed : blockchain - price : 245.0}  { feed : btce - price : 237.01}  

Fri Feb 20 08:10:00 UTC 2015,coinbase,btc,245.09,USD,0.00409851,0.00406179,{ feed : coinbase - price : 245.09}  { feed : bitcoinaverage - price : 244.09}  { feed : blockchain - price : 245.0}  { feed : btce - price : 236.998}  

Fri Feb 20 08:13:04 UTC 2015,coinbase,btc,245.74,USD,0.00408767,0.00405105,{ feed : coinbase - price : 245.74}  { feed : bitcoinaverage - price : 244.62}  { feed : blockchain - price : 246.0}  { feed : btce - price : 237.011}  

Fri Feb 20 08:15:10 UTC 2015,coinbase,btc,245.25,USD,0.00409584,0.00405914,{ feed : coinbase - price : 245.25}  { feed : bitcoinaverage - price : 244.47}  { feed : blockchain - price : 246.0}  { feed : btce - price : 237.8}  

Fri Feb 20 08:17:08 UTC 2015,coinbase,btc,244.81,USD,0.0041032,0.00406644,{ feed : coinbase - price : 244.81}  { feed : bitcoinaverage - price : 244.25}  { feed : blockchain - price : 246.69}  { feed : btce - price : 237.993}  

Fri Feb 20 08:18:15 UTC 2015,coinbase,btc,245.59,USD,0.00409017,0.00405352,{ feed : coinbase - price : 245.59}  { feed : bitcoinaverage - price : 244.42}  { feed : blockchain - price : 246.69}  { feed : btce - price : 237.991}  

Fri Feb 20 08:19:11 UTC 2015,coinbase,btc,245.98,USD,0.00408369,0.0040471,{ feed : coinbase - price : 245.98}  { feed : bitcoinaverage - price : 244.46}  { feed : blockchain - price : 247.0}  { feed : btce - price : 238.0}  

Fri Feb 20 08:23:23 UTC 2015,coinbase,btc,244.58,USD,0.00410706,0.00407026,{ feed : coinbase - price : 244.58}  { feed : bitcoinaverage - price : 244.68}  { feed : blockchain - price : 247.01}  { feed : btce - price : 238.757}  

Fri Feb 20 08:25:19 UTC 2015,coinbase,btc,245.43,USD,0.00409284,0.00405617,{ feed : coinbase - price : 245.43}  { feed : bitcoinaverage - price : 244.54}  { feed : blockchain - price : 247.01}  { feed : btce - price : 238.01}  

Fri Feb 20 08:30:31 UTC 2015,coinbase,btc,244.9,USD,0.00410169,0.00406494,{ feed : coinbase - price : 244.9}  { feed : bitcoinaverage - price : 244.6}  { feed : blockchain - price : 247.0}  { feed : btce - price : 238.583}  

Fri Feb 20 08:31:25 UTC 2015,coinbase,btc,245.43,USD,0.00409284,0.00405617,{ feed : coinbase - price : 245.43}  { feed : bitcoinaverage - price : 244.74}  { feed : blockchain - price : 247.0}  { feed : btce - price : 238.1}  

Fri Feb 20 08:34:39 UTC 2015,coinbase,btc,246.17,USD,0.00408053,0.00404397,{ feed : coinbase - price : 246.17}  { feed : bitcoinaverage - price : 245.19}  { feed : blockchain - price : 248.0}  { feed : btce - price : 240.0}  

Fri Feb 20 08:35:40 UTC 2015,blockchain,btc,247.17,USD,0.00406402,0.00402761,{ feed : coinbase - price : 246.0}  { feed : bitcoinaverage - price : 245.87}  { feed : blockchain - price : 247.17}  { feed : btce - price : 239.903}  

Fri Feb 20 08:36:20 UTC 2015,coinbase,btc,246.0,USD,0.00408335,0.00404677,{ feed : coinbase - price : 246.0}  { feed : bitcoinaverage - price : 245.87}  { feed : blockchain - price : 247.17}  { feed : btce - price : 239.903}  

Fri Feb 20 08:37:32 UTC 2015,coinbase,btc,246.99,USD,0.00406699,0.00403055,{ feed : coinbase - price : 246.99}  { feed : bitcoinaverage - price : 246.3}  { feed : blockchain - price : 248.0}  { feed : btce - price : 240.388}  

Fri Feb 20 08:39:29 UTC 2015,coinbase,btc,247.35,USD,0.00406107,0.00402468,{ feed : coinbase - price : 247.35}  { feed : bitcoinaverage - price : 246.5}  { feed : blockchain - price : 247.17}  { feed : btce - price : 239.901}  

Fri Feb 20 08:43:33 UTC 2015,coinbase,btc,247.04,USD,0.00406616,0.00402973,{ feed : coinbase - price : 247.04}  { feed : bitcoinaverage - price : 246.29}  { feed : blockchain - price : 248.0}  { feed : btce - price : 240.0}  

Fri Feb 20 08:44:35 UTC 2015,coinbase,btc,247.41,USD,0.00406008,0.00402371,{ feed : coinbase - price : 247.41}  { feed : bitcoinaverage - price : 246.45}  { feed : blockchain - price : 248.0}  { feed : btce - price : 239.0}  

Fri Feb 20 08:45:35 UTC 2015,coinbase,btc,247.04,USD,0.00406616,0.00402973,{ feed : coinbase - price : 247.04}  { feed : bitcoinaverage - price : 246.48}  { feed : blockchain - price : 248.0}  { feed : btce - price : 239.169}  

Fri Feb 20 08:46:36 UTC 2015,coinbase,btc,247.38,USD,0.00406057,0.00402419,{ feed : coinbase - price : 247.38}  { feed : bitcoinaverage - price : 246.3}  { feed : blockchain - price : 248.0}  { feed : btce - price : 240.0}  

Fri Feb 20 08:48:41 UTC 2015,coinbase,btc,246.34,USD,0.00407772,0.00404118,{ feed : coinbase - price : 246.34}  { feed : bitcoinaverage - price : 246.21}  { feed : blockchain - price : 248.43}  { feed : btce - price : 240.0}  

Fri Feb 20 08:49:41 UTC 2015,coinbase,btc,247.48,USD,0.00405893,0.00402257,{ feed : coinbase - price : 247.48}  { feed : bitcoinaverage - price : 246.17}  { feed : blockchain - price : 248.43}  { feed : btce - price : 240.0}  

Fri Feb 20 08:56:59 UTC 2015,coinbase,btc,247.07,USD,0.00406567,0.00402924,{ feed : coinbase - price : 247.07}  { feed : bitcoinaverage - price : 246.54}  { feed : blockchain - price : 247.46}  { feed : btce - price : 240.0}  

Fri Feb 20 08:57:46 UTC 2015,coinbase,btc,247.52,USD,0.00405828,0.00402192,{ feed : coinbase - price : 247.52}  { feed : bitcoinaverage - price : 246.61}  { feed : blockchain - price : 247.46}  { feed : btce - price : 240.0}  

Fri Feb 20 08:58:54 UTC 2015,coinbase,btc,247.13,USD,0.00406468,0.00402826,{ feed : coinbase - price : 247.13}  { feed : bitcoinaverage - price : 246.52}  { feed : blockchain - price : 247.47}  { feed : btce - price : 239.345}  

Fri Feb 20 09:03:00 UTC 2015,coinbase,btc,247.97,USD,0.00405091,0.00401462,{ feed : coinbase - price : 247.97}  { feed : bitcoinaverage - price : 246.7}  { feed : blockchain - price : 247.48}  { feed : btce - price : 240.0}  

Fri Feb 20 09:09:55 UTC 2015,coinbase,btc,248.37,USD,0.00404439,0.00400815,{ feed : coinbase - price : 248.37}  { feed : bitcoinaverage - price : 247.06}  { feed : blockchain - price : 248.0}  { feed : btce - price : 241.3}  

Fri Feb 20 09:13:02 UTC 2015,coinbase,btc,247.75,USD,0.00405451,0.00401818,{ feed : coinbase - price : 247.75}  { feed : bitcoinaverage - price : 247.39}  { feed : blockchain - price : 248.24}  { feed : btce - price : 240.0}  

Fri Feb 20 09:14:05 UTC 2015,coinbase,btc,247.26,USD,0.00406255,0.00402615,{ feed : coinbase - price : 247.26}  { feed : bitcoinaverage - price : 247.05}  { feed : blockchain - price : 248.24}  { feed : btce - price : 239.081}  

Fri Feb 20 09:15:06 UTC 2015,coinbase,btc,247.89,USD,0.00405222,0.00401591,{ feed : coinbase - price : 247.89}  { feed : bitcoinaverage - price : 246.79}  { feed : blockchain - price : 248.77}  { feed : btce - price : 239.5}  

Fri Feb 20 09:18:07 UTC 2015,coinbase,btc,246.97,USD,0.00406732,0.00403087,{ feed : coinbase - price : 246.97}  { feed : bitcoinaverage - price : 246.1}  { feed : blockchain - price : 248.37}  { feed : btce - price : 239.398}  

Fri Feb 20 09:19:08 UTC 2015,coinbase,btc,247.31,USD,0.00406172,0.00402533,{ feed : coinbase - price : 247.31}  { feed : bitcoinaverage - price : 245.85}  { feed : blockchain - price : 248.37}  { feed : btce - price : 239.427}  

Fri Feb 20 09:23:16 UTC 2015,coinbase,btc,247.68,USD,0.00405566,0.00401932,{ feed : coinbase - price : 247.68}  { feed : bitcoinaverage - price : 246.04}  { feed : blockchain - price : 247.14}  { feed : btce - price : 239.797}  

Fri Feb 20 09:25:15 UTC 2015,coinbase,btc,247.01,USD,0.00406666,0.00403022,{ feed : coinbase - price : 247.01}  { feed : bitcoinaverage - price : 246.15}  { feed : blockchain - price : 247.14}  { feed : btce - price : 239.851}  

Fri Feb 20 09:28:18 UTC 2015,coinbase,btc,247.33,USD,0.0040614,0.00402501,{ feed : coinbase - price : 247.33}  { feed : bitcoinaverage - price : 246.15}  { feed : blockchain - price : 247.78}  { feed : btce - price : 239.0}  

Fri Feb 20 09:29:19 UTC 2015,coinbase,btc,246.48,USD,0.0040754,0.00403889,{ feed : coinbase - price : 246.48}  { feed : bitcoinaverage - price : 245.98}  { feed : blockchain - price : 247.0}  { feed : btce - price : 239.815}  

Fri Feb 20 09:30:21 UTC 2015,coinbase,btc,247.36,USD,0.0040609,0.00402452,{ feed : coinbase - price : 247.36}  { feed : bitcoinaverage - price : 245.95}  { feed : blockchain - price : 247.0}  { feed : btce - price : 239.927}  

Fri Feb 20 09:34:25 UTC 2015,coinbase,btc,247.0,USD,0.00406682,0.00403038,{ feed : coinbase - price : 247.0}  { feed : bitcoinaverage - price : 245.85}  { feed : blockchain - price : 247.14}  { feed : btce - price : 238.8}  

Fri Feb 20 09:35:26 UTC 2015,coinbase,btc,247.41,USD,0.00406008,0.00402371,{ feed : coinbase - price : 247.41}  { feed : bitcoinaverage - price : 246.04}  { feed : blockchain - price : 247.14}  { feed : btce - price : 239.4}  

Fri Feb 20 09:39:35 UTC 2015,coinbase,btc,246.88,USD,0.0040688,0.00403234,{ feed : coinbase - price : 246.88}  { feed : bitcoinaverage - price : 246.09}  { feed : blockchain - price : 247.02}  { feed : btce - price : 238.823}  

Fri Feb 20 09:41:36 UTC 2015,coinbase,btc,246.3,USD,0.00407838,0.00404184,{ feed : coinbase - price : 246.3}  { feed : bitcoinaverage - price : 245.47}  { feed : blockchain - price : 246.05}  { feed : btce - price : 238.01}  

Fri Feb 20 09:42:34 UTC 2015,coinbase,btc,246.67,USD,0.00407226,0.00403578,{ feed : coinbase - price : 246.67}  { feed : bitcoinaverage - price : 245.55}  { feed : blockchain - price : 247.41}  { feed : btce - price : 238.442}  

Fri Feb 20 09:43:36 UTC 2015,coinbase,btc,246.17,USD,0.00408053,0.00404397,{ feed : coinbase - price : 246.17}  { feed : bitcoinaverage - price : 245.36}  { feed : blockchain - price : 247.41}  { feed : btce - price : 237.187}  

Fri Feb 20 09:44:34 UTC 2015,coinbase,btc,246.81,USD,0.00406995,0.00403349,{ feed : coinbase - price : 246.81}  { feed : bitcoinaverage - price : 245.55}  { feed : blockchain - price : 247.41}  { feed : btce - price : 237.773}  

Fri Feb 20 09:45:45 UTC 2015,coinbase,btc,246.13,USD,0.0040812,0.00404463,{ feed : coinbase - price : 246.13}  { feed : bitcoinaverage - price : 245.44}  { feed : blockchain - price : 246.05}  { feed : btce - price : 237.476}  

Fri Feb 20 09:46:40 UTC 2015,coinbase,btc,247.18,USD,0.00406386,0.00402745,{ feed : coinbase - price : 247.18}  { feed : bitcoinaverage - price : 245.41}  { feed : blockchain - price : 246.8}  { feed : btce - price : 237.43}  

Fri Feb 20 09:47:39 UTC 2015,coinbase,btc,245.98,USD,0.00408369,0.0040471,{ feed : coinbase - price : 245.98}  { feed : bitcoinaverage - price : 245.42}  { feed : blockchain - price : 246.06}  { feed : btce - price : 238.495}  

Fri Feb 20 09:48:44 UTC 2015,coinbase,btc,246.43,USD,0.00407623,0.00403971,{ feed : coinbase - price : 246.43}  { feed : bitcoinaverage - price : 245.37}  { feed : blockchain - price : 246.8}  { feed : btce - price : 238.495}  

Fri Feb 20 09:49:40 UTC 2015,coinbase,btc,247.08,USD,0.00406551,0.00402908,{ feed : coinbase - price : 247.08}  { feed : bitcoinaverage - price : 245.61}  { feed : blockchain - price : 246.8}  { feed : btce - price : 237.039}  

Fri Feb 20 09:50:47 UTC 2015,coinbase,btc,246.73,USD,0.00407127,0.0040348,{ feed : coinbase - price : 246.73}  { feed : bitcoinaverage - price : 245.69}  { feed : blockchain - price : 246.06}  { feed : btce - price : 236.994}  

Fri Feb 20 09:51:44 UTC 2015,coinbase,btc,246.37,USD,0.00407722,0.00404069,{ feed : coinbase - price : 246.37}  { feed : bitcoinaverage - price : 245.4}  { feed : blockchain - price : 246.8}  { feed : btce - price : 236.0}  

Fri Feb 20 09:54:58 UTC 2015,coinbase,btc,245.94,USD,0.00408435,0.00404776,{ feed : coinbase - price : 245.94}  { feed : bitcoinaverage - price : 245.23}  { feed : blockchain - price : 246.06}  { feed : btce - price : 236.0}  

Fri Feb 20 09:58:47 UTC 2015,coinbase,btc,245.3,USD,0.00409501,0.00405832,{ feed : coinbase - price : 245.3}  { feed : bitcoinaverage - price : 244.8}  { feed : blockchain - price : 245.76}  { feed : btce - price : 236.0}  

Fri Feb 20 09:59:52 UTC 2015,coinbase,btc,246.17,USD,0.00408053,0.00404397,{ feed : coinbase - price : 246.17}  { feed : bitcoinaverage - price : 244.62}  { feed : blockchain - price : 246.13}  { feed : btce - price : 237.118}  

Fri Feb 20 10:00:50 UTC 2015,coinbase,btc,244.73,USD,0.00410454,0.00406777,{ feed : coinbase - price : 244.73}  { feed : bitcoinaverage - price : 244.56}  { feed : blockchain - price : 245.76}  { feed : btce - price : 238.0}  

Fri Feb 20 10:01:51 UTC 2015,coinbase,btc,245.81,USD,0.00408651,0.0040499,{ feed : coinbase - price : 245.81}  { feed : bitcoinaverage - price : 245.06}  { feed : blockchain - price : 245.76}  { feed : btce - price : 237.692}  

